t_mono,dev_t,seg_id,t_fc_us,servo1_raw,servo2_raw,servo3_raw,servo4_raw,servo5_raw,servo6_raw,servo7_raw,servo8_raw
343022.490758,178419090,46,178419090,1400,1700,1000,1000,0,0,0,0
343022.540739,178471721,46,178471721,1400,1700,1000,1000,0,0,0,0
343022.593261,178524352,46,178524352,1400,1700,1000,1000,0,0,0,0
343022.645776,178576983,46,178576983,1400,1700,1000,1000,0,0,0,0
343022.698525,178629614,46,178629614,1400,1700,1000,1000,0,0,0,0
343022.751425,178682245,46,178682245,1400,1700,1000,1000,0,0,0,0
343022.803781,178734876,46,178734876,1400,1700,1000,1000,0,0,0,0
343022.856581,178787507,47,178787507,1400,1300,1000,1000,0,0,0,0
343022.909309,178840138,47,178840138,1400,1300,1000,1000,0,0,0,0
343022.961744,178892769,47,178892769,1400,1300,1000,1000,0,0,0,0
343023.014393,178945400,47,178945400,1400,1300,1000,1000,0,0,0,0
343023.066702,178998031,47,178998031,1400,1300,1000,1000,0,0,0,0
343023.119675,179050662,47,179050662,1400,1300,1000,1000,0,0,0,0
343023.172145,179103293,47,179103293,1400,1300,1000,1000,0,0,0,0
343023.224715,179155924,47,179155924,1400,1300,1000,1000,0,0,0,0
343023.277571,179208555,47,179208555,1400,1300,1000,1000,0,0,0,0
343023.330022,179261186,47,179261186,1400,1300,1000,1000,0,0,0,0
343023.382445,179313817,47,179313817,1400,1300,1000,1000,0,0,0,0
343023.43543,179366448,47,179366448,1400,1300,1000,1000,0,0,0,0
343023.488234,179419079,47,179419079,1400,1300,1000,1000,0,0,0,0
343023.540741,179471710,47,179471710,1400,1300,1000,1000,0,0,0,0
343023.592983,179524341,47,179524341,1400,1300,1000,1000,0,0,0,0
343023.645645,179576972,47,179576972,1400,1300,1000,1000,0,0,0,0
343023.698516,179629603,47,179629603,1400,1300,1000,1000,0,0,0,0
343023.751331,179682234,47,179682234,1400,1300,1000,1000,0,0,0,0
343023.803509,179734865,47,179734865,1400,1300,1000,1000,0,0,0,0
343023.856423,179787496,47,179787496,1400,1300,1000,1000,0,0,0,0
343023.908928,179840127,47,179840127,1400,1300,1000,1000,0,0,0,0
343023.961607,179892758,47,179892758,1400,1300,1000,1000,0,0,0,0
343024.01426,179945389,47,179945389,1400,1300,1000,1000,0,0,0,0
343024.067009,179998020,47,179998020,1400,1300,1000,1000,0,0,0,0
343024.119524,180050651,47,180050651,1400,1300,1000,1000,0,0,0,0
343024.172043,180103282,47,180103282,1400,1300,1000,1000,0,0,0,0
343024.224868,180155913,47,180155913,1400,1300,1000,1000,0,0,0,0
343024.27741,180208544,47,180208544,1400,1300,1000,1000,0,0,0,0
343024.330269,180261175,47,180261175,1400,1300,1000,1000,0,0,0,0
343024.382589,180313806,47,180313806,1400,1300,1000,1000,0,0,0,0
343024.435215,180366437,47,180366437,1400,1300,1000,1000,0,0,0,0
343024.487703,180419068,47,180419068,1400,1300,1000,1000,0,0,0,0
343024.540568,180471699,47,180471699,1400,1300,1000,1000,0,0,0,0
343024.593323,180524330,47,180524330,1400,1300,1000,1000,0,0,0,0
343024.645918,180576961,47,180576961,1400,1300,1000,1000,0,0,0,0
343024.698333,180629592,47,180629592,1400,1300,1000,1000,0,0,0,0
343024.751501,180682223,47,180682223,1400,1300,1000,1000,0,0,0,0
343024.803947,180734854,47,180734854,1400,1300,1000,1000,0,0,0,0
343024.856566,180787485,47,180787485,1400,1300,1000,1000,0,0,0,0
343024.909272,180840116,47,180840116,1400,1300,1000,1000,0,0,0,0
343024.961586,180892747,47,180892747,1400,1300,1000,1000,0,0,0,0
343025.014472,180945378,47,180945378,1400,1300,1000,1000,0,0,0,0
343025.066621,180998009,47,180998009,1400,1300,1000,1000,0,0,0,0
343025.119424,181050640,47,181050640,1400,1300,1000,1000,0,0,0,0
343025.172081,181103271,47,181103271,1400,1300,1000,1000,0,0,0,0
343025.224841,181155902,47,181155902,1400,1300,1000,1000,0,0,0,0
343025.277461,181208533,47,181208533,1400,1300,1000,1000,0,0,0,0
343025.330192,181261164,47,181261164,1400,1300,1000,1000,0,0,0,0
343025.382977,181313795,47,181313795,1400,1300,1000,1000,0,0,0,0
343025.435398,181366426,47,181366426,1400,1300,1000,1000,0,0,0,0
343025.488126,181419057,47,181419057,1400,1300,1000,1000,0,0,0,0
343025.540375,181471688,47,181471688,1400,1300,1000,1000,0,0,0,0
343025.593383,181524319,47,181524319,1400,1300,1000,1000,0,0,0,0
343025.645663,181576950,47,181576950,1400,1300,1000,1000,0,0,0,0
343025.699182,181629581,47,181629581,1400,1300,1000,1000,0,0,0,0
343025.751681,181682212,47,181682212,1400,1300,1000,1000,0,0,0,0
343025.803879,181734843,47,181734843,1400,1300,1000,1000,0,0,0,0
343025.856653,181787474,47,181787474,1400,1300,1000,1000,0,0,0,0
343025.909176,181840105,47,181840105,1400,1300,1000,1000,0,0,0,0
343025.962018,181892736,47,181892736,1400,1300,1000,1000,0,0,0,0
343026.014522,181945367,47,181945367,1400,1300,1000,1000,0,0,0,0
343026.066667,181997998,47,181997998,1400,1300,1000,1000,0,0,0,0
343026.119441,182050629,47,182050629,1400,1300,1000,1000,0,0,0,0
343026.172175,182103260,47,182103260,1400,1300,1000,1000,0,0,0,0
343026.224553,182155891,47,182155891,1400,1300,1000,1000,0,0,0,0
343026.277296,182208522,47,182208522,1400,1300,1000,1000,0,0,0,0
343026.330013,182261153,47,182261153,1400,1300,1000,1000,0,0,0,0
343026.382901,182313784,47,182313784,1400,1300,1000,1000,0,0,0,0
343026.435579,182366415,47,182366415,1400,1300,1000,1000,0,0,0,0
343026.487796,182419046,47,182419046,1400,1300,1000,1000,0,0,0,0
343026.540557,182471677,47,182471677,1400,1300,1000,1000,0,0,0,0
343026.592988,182524308,47,182524308,1400,1300,1000,1000,0,0,0,0
343026.64598,182576939,47,182576939,1400,1300,1000,1000,0,0,0,0
343026.6982,182629570,47,182629570,1400,1300,1000,1000,0,0,0,0
343026.750892,182682201,47,182682201,1400,1300,1000,1000,0,0,0,0
343026.803655,182734832,47,182734832,1400,1300,1000,1000,0,0,0,0
343026.856556,182787463,48,182787463,1500,1600,1000,1000,0,0,0,0
343026.909154,182840094,48,182840094,1500,1600,1000,1000,0,0,0,0
343026.961765,182892725,48,182892725,1500,1600,1000,1000,0,0,0,0
343027.014324,182945356,48,182945356,1500,1600,1000,1000,0,0,0,0
343027.066768,182997987,48,182997987,1500,1600,1000,1000,0,0,0,0
343027.119635,183050618,48,183050618,1500,1600,1000,1000,0,0,0,0
343027.172317,183103249,48,183103249,1500,1600,1000,1000,0,0,0,0
343027.224622,183155880,48,183155880,1500,1600,1000,1000,0,0,0,0
343027.277663,183208511,48,183208511,1500,1600,1000,1000,0,0,0,0
343027.330128,183261142,48,183261142,1500,1600,1000,1000,0,0,0,0
343027.382704,183313773,48,183313773,1500,1600,1000,1000,0,0,0,0
343027.435553,183366404,48,183366404,1500,1600,1000,1000,0,0,0,0
343027.488092,183419035,48,183419035,1500,1600,1000,1000,0,0,0,0
343027.540408,183471666,48,183471666,1500,1600,1000,1000,0,0,0,0
343027.593121,183524297,48,183524297,1500,1600,1000,1000,0,0,0,0
343027.645979,183576928,48,183576928,1500,1600,1000,1000,0,0,0,0
343027.698266,183629559,48,183629559,1500,1600,1000,1000,0,0,0,0
343027.751135,183682190,48,183682190,1500,1600,1000,1000,0,0,0,0
343027.803851,183734821,48,183734821,1500,1600,1000,1000,0,0,0,0
343027.856455,183787452,48,183787452,1500,1600,1000,1000,0,0,0,0
343027.90894,183840083,48,183840083,1500,1600,1000,1000,0,0,0,0
343027.961671,183892714,48,183892714,1500,1600,1000,1000,0,0,0,0
343028.014472,183945345,48,183945345,1500,1600,1000,1000,0,0,0,0
343028.067203,183997976,48,183997976,1500,1600,1000,1000,0,0,0,0
343028.119713,184050607,48,184050607,1500,1600,1000,1000,0,0,0,0
343028.172169,184103238,48,184103238,1500,1600,1000,1000,0,0,0,0
343028.225171,184155869,48,184155869,1500,1600,1000,1000,0,0,0,0
343028.277568,184208500,48,184208500,1500,1600,1000,1000,0,0,0,0
343028.329999,184261131,48,184261131,1500,1600,1000,1000,0,0,0,0
343028.382793,184313762,48,184313762,1500,1600,1000,1000,0,0,0,0
343028.435137,184366393,48,184366393,1500,1600,1000,1000,0,0,0,0
343028.488209,184419024,48,184419024,1500,1600,1000,1000,0,0,0,0
343028.541756,184471655,48,184471655,1500,1600,1000,1000,0,0,0,0
343028.593397,184524286,48,184524286,1500,1600,1000,1000,0,0,0,0
343028.6461,184576917,48,184576917,1500,1600,1000,1000,0,0,0,0
343028.698623,184629548,48,184629548,1500,1600,1000,1000,0,0,0,0
343028.751464,184682179,48,184682179,1500,1600,1000,1000,0,0,0,0
343028.803455,184734810,48,184734810,1500,1600,1000,1000,0,0,0,0
343028.856161,184787441,48,184787441,1500,1600,1000,1000,0,0,0,0
343028.908835,184840072,48,184840072,1500,1600,1000,1000,0,0,0,0
343028.961725,184892703,48,184892703,1500,1600,1000,1000,0,0,0,0
343029.014385,184945334,48,184945334,1500,1600,1000,1000,0,0,0,0
343029.066622,184997965,48,184997965,1500,1600,1000,1000,0,0,0,0
343029.119542,185050596,48,185050596,1500,1600,1000,1000,0,0,0,0
343029.171975,185103227,48,185103227,1500,1600,1000,1000,0,0,0,0
343029.225044,185155858,48,185155858,1500,1600,1000,1000,0,0,0,0
343029.278052,185208489,48,185208489,1500,1600,1000,1000,0,0,0,0
343029.330337,185261120,48,185261120,1500,1600,1000,1000,0,0,0,0
343029.382809,185313751,48,185313751,1500,1600,1000,1000,0,0,0,0
343029.435224,185366382,48,185366382,1500,1600,1000,1000,0,0,0,0
343029.48779,185419013,48,185419013,1500,1600,1000,1000,0,0,0,0
343029.540773,185471644,48,185471644,1500,1600,1000,1000,0,0,0,0
343029.593123,185524275,48,185524275,1500,1600,1000,1000,0,0,0,0
343029.646037,185576906,48,185576906,1500,1600,1000,1000,0,0,0,0
343029.698612,185629537,48,185629537,1500,1600,1000,1000,0,0,0,0
343029.751298,185682168,48,185682168,1500,1600,1000,1000,0,0,0,0
343029.803785,185734799,48,185734799,1500,1600,1000,1000,0,0,0,0
343029.856508,185787430,48,185787430,1500,1600,1000,1000,0,0,0,0
343029.909092,185840061,48,185840061,1500,1600,1000,1000,0,0,0,0
343029.961587,185892692,48,185892692,1500,1600,1000,1000,0,0,0,0
343030.014401,185945323,48,185945323,1500,1600,1000,1000,0,0,0,0
343030.067001,185997954,48,185997954,1500,1600,1000,1000,0,0,0,0
343030.119714,186050585,48,186050585,1500,1600,1000,1000,0,0,0,0
343030.172153,186103216,48,186103216,1500,1600,1000,1000,0,0,0,0
343030.224596,186155847,48,186155847,1500,1600,1000,1000,0,0,0,0
343030.277737,186208478,48,186208478,1500,1600,1000,1000,0,0,0,0
343030.330036,186261109,48,186261109,1500,1600,1000,1000,0,0,0,0
343030.382428,186313740,48,186313740,1500,1600,1000,1000,0,0,0,0
343030.435292,186366371,48,186366371,1500,1600,1000,1000,0,0,0,0
343030.488184,186419002,48,186419002,1500,1600,1000,1000,0,0,0,0
343030.540581,186471633,48,186471633,1500,1600,1000,1000,0,0,0,0
343030.593136,186524264,48,186524264,1500,1600,1000,1000,0,0,0,0
343030.645973,186576895,48,186576895,1500,1600,1000,1000,0,0,0,0
343030.698465,186629526,48,186629526,1500,1600,1000,1000,0,0,0,0
343030.751199,186682157,48,186682157,1500,1600,1000,1000,0,0,0,0
343030.803932,186734788,48,186734788,1500,1600,1000,1000,0,0,0,0
343030.856098,186787419,49,186787419,1500,1600,1000,1000,0,0,0,0
343030.9091,186840050,49,186840050,1600,1900,1000,1000,0,0,0,0
343030.961447,186892681,49,186892681,1600,1900,1000,1000,0,0,0,0
343031.014873,186945312,49,186945312,1600,1900,1000,1000,0,0,0,0
343031.066904,186997943,49,186997943,1600,1900,1000,1000,0,0,0,0
343031.119335,187050574,49,187050574,1600,1900,1000,1000,0,0,0,0
343031.172293,187103205,49,187103205,1600,1900,1000,1000,0,0,0,0
343031.224948,187155836,49,187155836,1600,1900,1000,1000,0,0,0,0
343031.277431,187208467,49,187208467,1600,1900,1000,1000,0,0,0,0
343031.329955,187261098,49,187261098,1600,1900,1000,1000,0,0,0,0
343031.38265,187313729,49,187313729,1600,1900,1000,1000,0,0,0,0
343031.435391,187366360,49,187366360,1600,1900,1000,1000,0,0,0,0
343031.487698,187418991,49,187418991,1600,1900,1000,1000,0,0,0,0
343031.540804,187471622,49,187471622,1600,1900,1000,1000,0,0,0,0
343031.593093,187524253,49,187524253,1600,1900,1000,1000,0,0,0,0
343031.645901,187576884,49,187576884,1600,1900,1000,1000,0,0,0,0
343031.6982,187629515,49,187629515,1600,1900,1000,1000,0,0,0,0
343031.751283,187682146,49,187682146,1600,1900,1000,1000,0,0,0,0
343031.803887,187734777,49,187734777,1600,1900,1000,1000,0,0,0,0
343031.856579,187787408,49,187787408,1600,1900,1000,1000,0,0,0,0
343031.909051,187840039,49,187840039,1600,1900,1000,1000,0,0,0,0
343031.962151,187892670,49,187892670,1600,1900,1000,1000,0,0,0,0
343032.014594,187945301,49,187945301,1600,1900,1000,1000,0,0,0,0
343032.066746,187997932,49,187997932,1600,1900,1000,1000,0,0,0,0
343032.119773,188050563,49,188050563,1600,1900,1000,1000,0,0,0,0
343032.172183,188103194,49,188103194,1600,1900,1000,1000,0,0,0,0
343032.224768,188155825,49,188155825,1600,1900,1000,1000,0,0,0,0
343032.277267,188208456,49,188208456,1600,1900,1000,1000,0,0,0,0
343032.33003,188261087,49,188261087,1600,1900,1000,1000,0,0,0,0
343032.382773,188313718,49,188313718,1600,1900,1000,1000,0,0,0,0
343032.435244,188366349,49,188366349,1600,1900,1000,1000,0,0,0,0
343032.488095,188418980,49,188418980,1600,1900,1000,1000,0,0,0,0
343032.540643,188471611,49,188471611,1600,1900,1000,1000,0,0,0,0
343032.5935,188524242,49,188524242,1600,1900,1000,1000,0,0,0,0
343032.6457,188576873,49,188576873,1600,1900,1000,1000,0,0,0,0
343032.698436,188629504,49,188629504,1600,1900,1000,1000,0,0,0,0
343032.751168,188682135,49,188682135,1600,1900,1000,1000,0,0,0,0
343032.803629,188734766,49,188734766,1600,1900,1000,1000,0,0,0,0
343032.856569,188787397,49,188787397,1600,1900,1000,1000,0,0,0,0
343032.909214,188840028,49,188840028,1600,1900,1000,1000,0,0,0,0
343032.961636,188892659,49,188892659,1600,1900,1000,1000,0,0,0,0
343033.014398,188945290,49,188945290,1600,1900,1000,1000,0,0,0,0
343033.06678,188997921,49,188997921,1600,1900,1000,1000,0,0,0,0
343033.119335,189050552,49,189050552,1600,1900,1000,1000,0,0,0,0
343033.172089,189103183,49,189103183,1600,1900,1000,1000,0,0,0,0
343033.224819,189155814,49,189155814,1600,1900,1000,1000,0,0,0,0
343033.277463,189208445,49,189208445,1600,1900,1000,1000,0,0,0,0
343033.33024,189261076,49,189261076,1600,1900,1000,1000,0,0,0,0
343033.382627,189313707,49,189313707,1600,1900,1000,1000,0,0,0,0
343033.435405,189366338,49,189366338,1600,1900,1000,1000,0,0,0,0
343033.488134,189418969,49,189418969,1600,1900,1000,1000,0,0,0,0
343033.540724,189471600,49,189471600,1600,1900,1000,1000,0,0,0,0
343033.592994,189524231,49,189524231,1600,1900,1000,1000,0,0,0,0
343033.64569,189576862,49,189576862,1600,1900,1000,1000,0,0,0,0
343033.698633,189629493,49,189629493,1600,1900,1000,1000,0,0,0,0
343033.751146,189682124,49,189682124,1600,1900,1000,1000,0,0,0,0
343033.80396,189734755,49,189734755,1600,1900,1000,1000,0,0,0,0
343033.856533,189787386,49,189787386,1600,1900,1000,1000,0,0,0,0
343033.90892,189840017,49,189840017,1600,1900,1000,1000,0,0,0,0
343033.961611,189892648,49,189892648,1600,1900,1000,1000,0,0,0,0
343034.014223,189945279,49,189945279,1600,1900,1000,1000,0,0,0,0
343034.067058,189997910,49,189997910,1600,1900,1000,1000,0,0,0,0
343034.119284,190050541,49,190050541,1600,1900,1000,1000,0,0,0,0
343034.171978,190103172,49,190103172,1600,1900,1000,1000,0,0,0,0
343034.224993,190155803,49,190155803,1600,1900,1000,1000,0,0,0,0
343034.277378,190208434,49,190208434,1600,1900,1000,1000,0,0,0,0
343034.329987,190261065,49,190261065,1600,1900,1000,1000,0,0,0,0
343034.382541,190313696,49,190313696,1600,1900,1000,1000,0,0,0,0
343034.435205,190366327,49,190366327,1600,1900,1000,1000,0,0,0,0
343034.487875,190418958,49,190418958,1600,1900,1000,1000,0,0,0,0
343034.54044,190471589,49,190471589,1600,1900,1000,1000,0,0,0,0
343034.593409,190524220,49,190524220,1600,1900,1000,1000,0,0,0,0
343034.64606,190576851,49,190576851,1600,1900,1000,1000,0,0,0,0
343034.698664,190629482,49,190629482,1600,1900,1000,1000,0,0,0,0
343034.751117,190682113,49,190682113,1600,1900,1000,1000,0,0,0,0
343034.803612,190734744,49,190734744,1600,1900,1000,1000,0,0,0,0
343034.856379,190787375,49,190787375,1600,1900,1000,1000,0,0,0,0
343034.909095,190840006,50,190840006,1400,1600,1000,1000,0,0,0,0
343034.961435,190892637,50,190892637,1400,1600,1000,1000,0,0,0,0
343035.014282,190945268,50,190945268,1400,1600,1000,1000,0,0,0,0
343035.066641,190997899,50,190997899,1400,1600,1000,1000,0,0,0,0
343035.119421,191050530,50,191050530,1400,1600,1000,1000,0,0,0,0
343035.172079,191103161,50,191103161,1400,1600,1000,1000,0,0,0,0
343035.224783,191155792,50,191155792,1400,1600,1000,1000,0,0,0,0
343035.277445,191208423,50,191208423,1400,1600,1000,1000,0,0,0,0
343035.329988,191261054,50,191261054,1400,1600,1000,1000,0,0,0,0
343035.382907,191313685,50,191313685,1400,1600,1000,1000,0,0,0,0
343035.435142,191366316,50,191366316,1400,1600,1000,1000,0,0,0,0
343035.488057,191418947,50,191418947,1400,1600,1000,1000,0,0,0,0
343035.540436,191471578,50,191471578,1400,1600,1000,1000,0,0,0,0
343035.593203,191524209,50,191524209,1400,1600,1000,1000,0,0,0,0
343035.645749,191576840,50,191576840,1400,1600,1000,1000,0,0,0,0
343035.698335,191629471,50,191629471,1400,1600,1000,1000,0,0,0,0
343035.751375,191682102,50,191682102,1400,1600,1000,1000,0,0,0,0
343035.803842,191734733,50,191734733,1400,1600,1000,1000,0,0,0,0
343035.856302,191787364,50,191787364,1400,1600,1000,1000,0,0,0,0
343035.908959,191839995,50,191839995,1400,1600,1000,1000,0,0,0,0
343035.961869,191892626,50,191892626,1400,1600,1000,1000,0,0,0,0
343036.014319,191945257,50,191945257,1400,1600,1000,1000,0,0,0,0
343036.066622,191997888,50,191997888,1400,1600,1000,1000,0,0,0,0
343036.119443,192050519,50,192050519,1400,1600,1000,1000,0,0,0,0
343036.172175,192103150,50,192103150,1400,1600,1000,1000,0,0,0,0
343036.224616,192155781,50,192155781,1400,1600,1000,1000,0,0,0,0
343036.277658,192208412,50,192208412,1400,1600,1000,1000,0,0,0,0
343036.329971,192261043,50,192261043,1400,1600,1000,1000,0,0,0,0
343036.382897,192313674,50,192313674,1400,1600,1000,1000,0,0,0,0
343036.436056,192366305,50,192366305,1400,1600,1000,1000,0,0,0,0
343036.487912,192418936,50,192418936,1400,1600,1000,1000,0,0,0,0
343036.5416,192471567,50,192471567,1400,1600,1000,1000,0,0,0,0
343036.593089,192524198,50,192524198,1400,1600,1000,1000,0,0,0,0
343036.645733,192576829,50,192576829,1400,1600,1000,1000,0,0,0,0
343036.699223,192629460,50,192629460,1400,1600,1000,1000,0,0,0,0
343036.753549,192682091,50,192682091,1400,1600,1000,1000,0,0,0,0
343036.80383,192734722,50,192734722,1400,1600,1000,1000,0,0,0,0
343036.856207,192787353,50,192787353,1400,1600,1000,1000,0,0,0,0
343036.908951,192839984,50,192839984,1400,1600,1000,1000,0,0,0,0
343036.961785,192892615,50,192892615,1400,1600,1000,1000,0,0,0,0
343037.014527,192945246,50,192945246,1400,1600,1000,1000,0,0,0,0
343037.06707,192997877,50,192997877,1400,1600,1000,1000,0,0,0,0
343037.119347,193050508,50,193050508,1400,1600,1000,1000,0,0,0,0
343037.172242,193103139,50,193103139,1400,1600,1000,1000,0,0,0,0
343037.224913,193155770,50,193155770,1400,1600,1000,1000,0,0,0,0
343037.277618,193208401,50,193208401,1400,1600,1000,1000,0,0,0,0
343037.330186,193261032,50,193261032,1400,1600,1000,1000,0,0,0,0
343037.382582,193313663,50,193313663,1400,1600,1000,1000,0,0,0,0
343037.435457,193366294,50,193366294,1400,1600,1000,1000,0,0,0,0
343037.488008,193418925,50,193418925,1400,1600,1000,1000,0,0,0,0
343037.540308,193471556,50,193471556,1400,1600,1000,1000,0,0,0,0
343037.593375,193524187,50,193524187,1400,1600,1000,1000,0,0,0,0
343037.6457,193576818,50,193576818,1400,1600,1000,1000,0,0,0,0
343037.69822,193629449,50,193629449,1400,1600,1000,1000,0,0,0,0
343037.7509,193682080,50,193682080,1400,1600,1000,1000,0,0,0,0
343037.804046,193734711,50,193734711,1400,1600,1000,1000,0,0,0,0
343037.85637,193787342,50,193787342,1400,1600,1000,1000,0,0,0,0
343037.909246,193839973,50,193839973,1400,1600,1000,1000,0,0,0,0
343037.961914,193892604,50,193892604,1400,1600,1000,1000,0,0,0,0
343038.014233,193945235,50,193945235,1400,1600,1000,1000,0,0,0,0
343038.066946,193997866,50,193997866,1400,1600,1000,1000,0,0,0,0
343038.11958,194050497,50,194050497,1400,1600,1000,1000,0,0,0,0
343038.172184,194103128,50,194103128,1400,1600,1000,1000,0,0,0,0
343038.225002,194155759,50,194155759,1400,1600,1000,1000,0,0,0,0
343038.277405,194208390,50,194208390,1400,1600,1000,1000,0,0,0,0
343038.33005,194261021,50,194261021,1400,1600,1000,1000,0,0,0,0
343038.382669,194313652,50,194313652,1400,1600,1000,1000,0,0,0,0
343038.435051,194366283,50,194366283,1400,1600,1000,1000,0,0,0,0
343038.487953,194418914,50,194418914,1400,1600,1000,1000,0,0,0,0
343038.540468,194471545,50,194471545,1400,1600,1000,1000,0,0,0,0
343038.593604,194524176,50,194524176,1400,1600,1000,1000,0,0,0,0
343038.645832,194576807,50,194576807,1400,1600,1000,1000,0,0,0,0
343038.698397,194629438,50,194629438,1400,1600,1000,1000,0,0,0,0
343038.751093,194682069,50,194682069,1400,1600,1000,1000,0,0,0,0
343038.803913,194734700,50,194734700,1400,1600,1000,1000,0,0,0,0
343038.856432,194787331,50,194787331,1400,1600,1000,1000,0,0,0,0
343038.909152,194839962,51,194839962,1300,1800,1000,1000,0,0,0,0
343038.961747,194892593,51,194892593,1300,1800,1000,1000,0,0,0,0
343039.014509,194945224,51,194945224,1300,1800,1000,1000,0,0,0,0
343039.066771,194997855,51,194997855,1300,1800,1000,1000,0,0,0,0
343039.119592,195050486,51,195050486,1300,1800,1000,1000,0,0,0,0
343039.172045,195103117,51,195103117,1300,1800,1000,1000,0,0,0,0
343039.224823,195155748,51,195155748,1300,1800,1000,1000,0,0,0,0
343039.277507,195208379,51,195208379,1300,1800,1000,1000,0,0,0,0
343039.329968,195261010,51,195261010,1300,1800,1000,1000,0,0,0,0
343039.382536,195313641,51,195313641,1300,1800,1000,1000,0,0,0,0
343039.435155,195366272,51,195366272,1300,1800,1000,1000,0,0,0,0
343039.487794,195418903,51,195418903,1300,1800,1000,1000,0,0,0,0
343039.54072,195471534,51,195471534,1300,1800,1000,1000,0,0,0,0
343039.59361,195524165,51,195524165,1300,1800,1000,1000,0,0,0,0
343039.646044,195576796,51,195576796,1300,1800,1000,1000,0,0,0,0
343039.698626,195629427,51,195629427,1300,1800,1000,1000,0,0,0,0
343039.751196,195682058,51,195682058,1300,1800,1000,1000,0,0,0,0
343039.804135,195734689,51,195734689,1300,1800,1000,1000,0,0,0,0
343039.856478,195787320,51,195787320,1300,1800,1000,1000,0,0,0,0
343039.908992,195839951,51,195839951,1300,1800,1000,1000,0,0,0,0
343039.961638,195892582,51,195892582,1300,1800,1000,1000,0,0,0,0
343040.014423,195945213,51,195945213,1300,1800,1000,1000,0,0,0,0
343040.066859,195997844,51,195997844,1300,1800,1000,1000,0,0,0,0
343040.119739,196050475,51,196050475,1300,1800,1000,1000,0,0,0,0
343040.172425,196103106,51,196103106,1300,1800,1000,1000,0,0,0,0
343040.224959,196155737,51,196155737,1300,1800,1000,1000,0,0,0,0
343040.277138,196208368,51,196208368,1300,1800,1000,1000,0,0,0,0
343040.330123,196260999,51,196260999,1300,1800,1000,1000,0,0,0,0
343040.382635,196313630,51,196313630,1300,1800,1000,1000,0,0,0,0
343040.43551,196366261,51,196366261,1300,1800,1000,1000,0,0,0,0
343040.488115,196418892,51,196418892,1300,1800,1000,1000,0,0,0,0
343040.54042,196471523,51,196471523,1300,1800,1000,1000,0,0,0,0
343040.593187,196524154,51,196524154,1300,1800,1000,1000,0,0,0,0
343040.64591,196576785,51,196576785,1300,1800,1000,1000,0,0,0,0
343040.698584,196629416,51,196629416,1300,1800,1000,1000,0,0,0,0
343040.751048,196682047,51,196682047,1300,1800,1000,1000,0,0,0,0
343040.80355,196734678,51,196734678,1300,1800,1000,1000,0,0,0,0
343040.856259,196787309,51,196787309,1300,1800,1000,1000,0,0,0,0
343040.908946,196839940,51,196839940,1300,1800,1000,1000,0,0,0,0
343040.961431,196892571,51,196892571,1300,1800,1000,1000,0,0,0,0
343041.014227,196945202,51,196945202,1300,1800,1000,1000,0,0,0,0
343041.067052,196997833,51,196997833,1300,1800,1000,1000,0,0,0,0
343041.119728,197050464,51,197050464,1300,1800,1000,1000,0,0,0,0
343041.172361,197103095,51,197103095,1300,1800,1000,1000,0,0,0,0
343041.224785,197155726,51,197155726,1300,1800,1000,1000,0,0,0,0
343041.277184,197208357,51,197208357,1300,1800,1000,1000,0,0,0,0
343041.330275,197260988,51,197260988,1300,1800,1000,1000,0,0,0,0
343041.382526,197313619,51,197313619,1300,1800,1000,1000,0,0,0,0
343041.435227,197366250,51,197366250,1300,1800,1000,1000,0,0,0,0
343041.488185,197418881,51,197418881,1300,1800,1000,1000,0,0,0,0
343041.540567,197471512,51,197471512,1300,1800,1000,1000,0,0,0,0
343041.593473,197524143,51,197524143,1300,1800,1000,1000,0,0,0,0
343041.645882,197576774,51,197576774,1300,1800,1000,1000,0,0,0,0
343041.69867,197629405,51,197629405,1300,1800,1000,1000,0,0,0,0
343041.751141,197682036,51,197682036,1300,1800,1000,1000,0,0,0,0
343041.803835,197734667,51,197734667,1300,1800,1000,1000,0,0,0,0
343041.856544,197787298,51,197787298,1300,1800,1000,1000,0,0,0,0
343041.909041,197839929,51,197839929,1300,1800,1000,1000,0,0,0,0
343041.961647,197892560,51,197892560,1300,1800,1000,1000,0,0,0,0
343042.014407,197945191,51,197945191,1300,1800,1000,1000,0,0,0,0
343042.067192,197997822,51,197997822,1300,1800,1000,1000,0,0,0,0
343042.119481,198050453,51,198050453,1300,1800,1000,1000,0,0,0,0
343042.172134,198103084,51,198103084,1300,1800,1000,1000,0,0,0,0
343042.224801,198155715,51,198155715,1300,1800,1000,1000,0,0,0,0
343042.277341,198208346,51,198208346,1300,1800,1000,1000,0,0,0,0
343042.330325,198260977,51,198260977,1300,1800,1000,1000,0,0,0,0
343042.382695,198313608,51,198313608,1300,1800,1000,1000,0,0,0,0
343042.435167,198366239,51,198366239,1300,1800,1000,1000,0,0,0,0
343042.488053,198418870,51,198418870,1300,1800,1000,1000,0,0,0,0
343042.540352,198471501,51,198471501,1300,1800,1000,1000,0,0,0,0
343042.593411,198524132,51,198524132,1300,1800,1000,1000,0,0,0,0
343042.645961,198576763,51,198576763,1300,1800,1000,1000,0,0,0,0
343042.698437,198629394,51,198629394,1300,1800,1000,1000,0,0,0,0
343042.751167,198682025,51,198682025,1300,1800,1000,1000,0,0,0,0
